     962.5597856      540.2711032
     1341.716073      357.1755399
     838.3597462      550.9741659
     707.8228545       440.759099
     963.6551343      623.1462104
     1048.200837       139.983554
     950.1646531      480.8701296
     634.2804097      391.1420841
     906.4256955      530.6404159
      1080.07376       556.203202
     1009.254765      422.3044394
     455.8382688      616.2026826
     903.3808343      458.5839729
     992.8993296      98.24082411
     841.1982471       344.548411
     828.0809948      273.1501167
       876.56208      598.4414865
     770.5041618       565.813884
     1155.133357      646.1502758
     1197.178236      197.4661677
     771.7814869      697.7288198
     1017.329211      100.5751965
     1440.686224       398.426571
      976.448413      777.2657824
     845.7311943      626.2562329
     981.9148694      999.9190637
      1258.91128       268.190871
     1478.268044      623.2869162
     696.0213141      586.6418103
      1024.67329      493.0820959
     1369.018436      687.6706961
      887.451368      616.4112822
     1211.729254      751.8015137
      807.460201      983.2440211
     1027.069744      489.1824931
     994.1474082      239.1092062
     1009.577315      94.93716389
     871.8239554      704.0489811
     591.8573387       495.888609
     1071.762124      615.0987909
     1175.545944      844.2270243
     689.9673419      621.7196547
     768.9211623      218.8740937
     727.1030365       637.163617
     1043.227346      454.5258877
     1091.590133      527.8996213
     1172.781609       654.348908
     658.3113861       784.141862
     878.3383864      509.4126502
     1060.581776      721.3767954
     633.1289712      412.6159221
     893.5925876       468.840831
     902.9238439      493.9446827
      773.055612      807.6640473
     964.3686641      690.4613201
     842.9456595      29.07678515
     800.1510575       575.556641
     656.7807561      241.9175391
     1049.502498      527.2925038
     523.4386368      503.1646428
     1064.803782      605.2665504
     593.0155455      660.8005903
     1038.335653      588.0334595
     1101.286397      234.9521076
     613.5937607      488.1611909
     1046.511165      595.0861973
     1344.267022       726.607878
     971.4867685      318.7423589
     946.9792947      694.0308169
     1439.859998      403.3156479
     713.5696171      644.3368873
     768.8277052      549.2089656
     690.0833283      914.5851376
     831.6484185      631.9847519
     723.2070199      990.8623649
     667.1453446      307.2637691
     868.2251804      589.8083981
     557.8612091      715.8445426
     1141.958739      550.6848099
     712.1917487      651.6366954
     1136.368271      735.3164474
     887.9455321      763.4747303
      725.981023      163.5338904
     954.7301596       870.142791
     1224.761139      915.6186424
     1001.266403      467.6870612
     883.5889875      543.3378636
     995.8673201       468.776336
     874.6666892      599.4052565
     952.4394487      99.26747951
     1082.822075      281.0930505
     994.5153488      448.5009786
     553.9568238      727.1482803
     1294.251186      276.2178613
      954.421122      452.3831094
     1168.538231      686.8678395
     1133.978753      583.2873199
     911.2448847      166.2218591
     1090.182656      751.0590716
     855.8654265      661.0740925
     758.5636683      834.5686136
     839.1826612      634.2500493
     751.5233541      375.8045316
     975.5408921      813.9256387
     1120.626638      612.4667401
     1304.012266      464.8955978
     1073.585485      547.7793131
      920.435905      433.9119514
     1086.022301       667.892012
      979.385608      646.5768133
     1160.063557      554.8836978
     1388.307408      774.3733911
     754.8510619      991.5689258
     889.7207424      668.7194803
      863.835903      610.8829367
      815.262178      287.9264313
     819.7629499      426.7692011
     874.6728525      270.4225654
     1255.045359      215.9725964
     1022.383546      247.6175327
     718.8585467       608.495122
     882.6520642      636.2184178
     1199.610322      543.3391815
     961.7305353      431.6434597
     990.2288471      253.6502608
     725.8395854      644.8903507
     1030.129371      720.4817049
     769.3602258      219.5896387
     1003.561843      247.1367347
     1103.151316      921.7762338
     1210.569163      456.9412304
     676.9446972      184.4591461
     1274.982824      744.1714375
     1271.612718      597.8682861
     1048.229872      524.3569985
     903.0406512        450.31934
     893.8898726       478.835652
     1052.559591      101.0398626
     1089.383051      462.0683612
     887.9932087      445.0681835
     1183.341258      311.4674849
      728.694927      480.4302294
      804.208169       531.862639
     842.0601629      427.5166363
     1082.148017      477.0879275
     722.9604721      832.9838352
     1389.201224      543.3607537
     1009.406379      92.21717543
     892.1837088      527.1222807
     911.2636329      417.3127796
     572.5480589      370.4935964
     1223.449554      568.2603281
     828.6444871      567.7090998
     724.3784574       755.141452
      1057.40462      610.4476399
     1075.824512      549.6352345
     525.0880237      303.6517258
     1106.664547      789.0878935
     756.6627712      565.5034093
     1118.292421       419.365122
     762.7278405      565.6546175
      655.876432      367.3641576
     696.2567316      588.5480224
     1290.630803      746.3578188
     1001.242272      659.7413076
     517.2086037      476.5909915
     580.4553749      443.1470549
      1055.53332      562.5688739
      708.280282      644.4221695
     687.8355068      103.2489007
     1061.336465      577.4676329
     903.3225335       592.317504
      622.266995      137.7494149
     928.4076206      167.6014978
     1138.240984      689.8029307
     843.3679864      573.3994459
      646.931362      207.2029836
     1262.538647      354.2478968
     677.5074656      473.8747401
     782.6875354       236.988829
     924.6488963      435.8284771
     914.1513807      622.6315992
     937.5400771      485.2827386
     1034.784201      505.1675224
     1189.723455      198.8347231
      899.850015      315.6241997
     1349.089509      388.7789385
     1034.435761      697.5872376
     827.4391681      590.6613291
     850.5080998       610.553392
      1112.00779      480.6205125
     782.3491257       672.196068
     859.8096081      745.0200384
     892.7587958      505.2534043
     1140.483593      912.9474781
     885.8858039      522.0173308
     1163.955027      109.5956542
     757.3297214      230.0437359
     994.8984671      615.8104531
     929.7438579       455.437887
     1044.969499      493.1761914
     1175.951096       659.744478
     1059.123952      473.8594489
     744.3909671       502.963998
     1037.935812      401.4206369
      928.035317      1009.287504
     969.8860403      384.2270125
     1336.925588      861.0650613
     833.2142612      463.3804162
     944.1375736      621.3186182
     887.5478877       434.903551
      1296.49396      165.7304625
      1152.62398       472.415825
     633.6033301      630.4256833
     983.8016676      452.5197777
     1163.780433      608.1331578
     847.5579862      594.1060732
      813.767542      747.2240613
      1302.92395      540.8830325
     1087.707548      580.6023203
     805.9130647      955.2759182
     1124.595561      323.1208165
     1013.714448      816.6663494
     1084.433145      546.1081939
     1065.814041      168.7801577
      875.008564      583.7390986
     1333.703014      794.9183721
     842.9940853      150.4545967
     1193.964829      283.5406903
     1009.891291      319.3866059
     938.9088001      672.3696001
     1132.017373      204.0749439
     840.2392656      794.8166763
     1008.217013      241.3688333
     1017.791956      649.1336971
     1411.278366      794.2587428
     946.4608064      419.3572316
     647.1754295      129.5484805
     854.0118323      523.3879137
     1090.344745      491.4410749
     1041.254598      538.2328468
     1105.252249      588.8440531
     1240.194896      901.3953579
     474.1255079      617.5983274
     959.0044091      728.5255263
     914.6234841      468.0743634
     1296.864795      331.7524167
     1102.967598      591.7422246
     1267.500743      838.2389854
      1024.92244      607.1275469
     884.1009736      567.9743567
     870.8731127      306.7116888
     1052.261423       527.897384
     1001.952616      689.3812455
     1419.307005      459.3356958
     857.6667936      603.2770764
     894.9447093      237.8595271
     473.2907572      587.1529959
     775.3572549      85.52104937
     990.6693335       664.417325
     695.7118932       549.455875
     486.5980023      332.8442282
     756.0591297      374.9545459
     1052.459379      573.0199217
     910.5657339      591.8530827
     980.1158604      937.5148337
     1029.889949      605.5338589
     1127.391593      755.3781206
     940.4648546      381.3669117
      672.067216       510.026298
     994.0662833      241.4978709
      1023.40722       406.111985
     1032.120027      569.6154904
     933.7553397      818.8773556
     1368.223007      263.2146034
     1006.419973      673.8548783
      830.091472      562.0738251
     671.1590647      509.2569496
     1003.946859      241.0789261
     989.5357904      297.1396298
     1040.323527      580.3446998
     957.3384823      69.95555686
     1320.126993      414.3836596
     839.2180997      490.1632165
     694.0159535      935.5008279
      971.262902      454.2252361
     1047.442051      534.9314193
     1042.163852      163.2392291
     1111.385921      894.8405159
     1043.495818       571.721339
     1309.531491      469.7002141
     990.5391831      428.6985893
     902.6541372      446.5680872
     991.5360842      625.8556648
     643.2124003      541.7572589
     1179.621254        828.33994
     886.3887072      444.7497111
     1015.875674      294.4752023
     1063.751152      539.2852876
     1050.119778      600.2383037
     934.3656241      647.4784633
     960.7396849      898.9328968
     780.7119548      235.2832317
     690.0136914       333.673708
     1021.081728      646.9560786
     702.9358381       646.239092
       1087.7933      641.3193335
     622.7318141      364.7549273
      961.379089      212.7503909
     892.9493298      482.6776527
     914.4281827      714.1826173
      987.116177      467.8934427
      947.496785      599.3270341
     1052.558689      543.0324925
     1076.350612      663.0643695
     875.1986788      413.6142162
      1088.04161      283.9333647
     832.1751655      507.9839273
      1403.81979      471.1936406
     1196.822735      683.8751873
     1102.386585      613.8909527
     561.1298248      743.9289648
     930.2763234      447.9872098
     1253.178571      629.5773723
     953.6824972      632.2823163
     1149.876648      380.5919624
     1409.476012      467.0918879
     1089.391743      506.8553528
     1206.572649       299.181356
     617.1273615       225.612415
      1119.96205      751.5565164
      523.068698      522.1291076
     810.3002495      307.9909346
     1196.452516      364.6640656
     704.4951308      720.9229043
     729.4001906      236.9895759
     872.0841452      510.4672286
     600.4722561      762.6411092
     1212.864229      916.4861317
       797.13955      215.4868506
     1068.092271       1007.46786
     1205.958875       574.543302
     1374.758035       546.132187
     893.5423474      478.6645647
     1360.098336      523.0041631
     1355.970394      335.9846739
     950.8030905      870.7673344
     803.8050812       789.956113
     875.9947375       582.109452
     1063.236035      936.5896215
     608.1791963      489.3687077
     890.2918091       571.936864
     1215.144634      922.5932232
      1010.88325      565.8885738
     1089.598032      467.7918888
      877.479436      676.2713434
     1463.315329      693.3262273
     984.0353601      229.2859073
     951.4103955      466.2015937
     918.6351217      605.0199628
     597.1819902      307.8611886
     1043.203029      553.0617969
     920.4164624      610.1766186
     1027.921283      488.9613552
     764.5999982      1015.559819
     1073.218605      775.5837682
     960.9827947      462.7998514
     917.4394333      152.3402884
      703.799227       725.724121
     818.4648869      472.6770446
     1018.652604      646.5995665
     699.1754443       761.251309
     1256.208446      390.5768279
     840.1299535      345.3032283
     1113.745002      533.5870445
     1040.378964      576.9801428
     495.9141168      489.9778649
     900.8011635      512.9427051
     1129.864239      203.4431823
     1312.121701      249.0137336
      909.356809      596.0410338
     1078.231963      243.3017883
     1105.346861      120.2138505
     1372.407621      389.0450582
     514.7790378      386.8234928
     943.0359974      699.0262668
     1009.604707      603.7268139
     878.3560918      678.6715388
     1432.519204      604.9202085
     1267.517333      798.2302349
     949.0634594      603.6424556
     1190.949944      280.5498621
     971.3570959      397.5130193
     1059.808687      311.2160505
     732.6927579      788.0311713
     1209.041134      753.0465314
     720.7836456      113.1292211
      1035.57095      651.8455582
     1075.409064      464.8191281
     1135.297517      269.6347128
     964.5709713      814.5941655
      892.255105      645.1389624
     1180.039491      654.5390308
     864.2759789      670.2529342
      973.534305      603.0774125
     1012.660478      480.3846851
      1100.67812      806.9968062
     1073.581493      37.65449807
     1065.147912      625.0778319
     1300.530322      651.6100145
     808.8258186      160.5483373
     1220.383804      554.3156428
     765.5155539      834.5085384
     778.3713952      724.7736669
     1032.676927      338.5578741
     1008.291229      638.7857006
     1123.448914      610.2151359
     1094.318037      240.2012546
     672.6939136      502.2171277
     1051.209501      114.9403534
     1019.100006      1067.188519
     1244.364914      509.3850281
     1195.051771      552.5287819
     785.8853857      428.2155852
     1089.599661      578.4907521
     1074.158783      1029.436934
     1000.429716      480.1671695
     1329.744352      517.5248228
     1181.819058      740.5989436
     1204.466999      721.8026049
     790.3025688      370.5703052
     991.9124148      686.3227299
     1257.552831      973.6830691
     1157.827467      736.2472329
      887.025922      636.7387774
     936.6978774      484.7802575
     664.2219835      601.5773736
     850.0020036      640.4794893
      1017.55623      860.6734403
     818.4712909      411.3895513
     547.4681116      610.8412689
     855.9968386      74.19685657
      894.666945      608.2777661
     1023.536933      103.6381707
     754.2339604      131.4018405
     662.7935893      384.2660455
     1055.018292      176.3001357
     455.9031055      553.0272573
     889.7900068       606.552371
     1249.002869      143.2648134
     938.8844264      678.8236009
     1109.825284      127.3047269
     1145.754034      389.6981465
     1361.080895       824.466271
     974.5966967      623.3193743
      905.382887      599.9191342
     956.9918267      645.4683041
     997.1824994      253.3860169
     1316.825011      441.9557258
      762.541318      797.3246408
     607.2037077      764.4588563
     1090.005262      40.81359381
     1059.699812      442.1463618
     855.9226683       610.019523
     931.3729414      826.1293724
       1072.3062      1052.689545
     827.7381948       511.745744
     1028.387821      438.0195918
     995.7214061      797.3798807
     1304.070435      343.2368792
     1122.754588      149.8532495
     1085.219331      514.0888363
     840.0090532      432.1437875
     872.8891288      920.5185496
     1083.392295       768.613482
     1385.841071      313.4213744
      1329.92785      813.6478654
     990.7085424      347.4572375
     1075.329399      171.9306895
     911.3379901      461.1532654
     983.4464579      940.3814594
      1128.95721      733.5274147
     1115.155657      418.5972042
     1278.850766      703.4367681
     656.9665154      314.7963024
     1348.656839      273.9783345
     713.3351853      877.3797019
     887.4612933      422.9078592
     894.7325841      512.8186083
     1262.150608      892.0504964
     920.4210373      937.6341276
      1033.29386      539.4048018
     1236.731191      728.0869197
     1026.738598      573.2625224
     547.3203137      610.8103413
     692.8784899      109.0715342
     1028.176216      493.1858269
     1295.293533      846.5959037
     1002.986082      490.8842439
     965.7883911      436.7842359
     1000.232901      471.2532212
     1322.770805      762.0788696
     868.0179816      988.3731963
     845.5583798      990.9251555
     984.6051235      455.0503718
     843.8798513      550.1087026
     1350.832019      340.4005739
     675.9321943      171.2134139
     748.1361491      332.4140924
     1136.866431      469.5776657
     882.5698348      686.6341494
     707.4394799      155.9991432
     1210.921881      546.0591935
     1067.625029      356.1447235
     1492.286681      523.9159038
     1297.941587      188.0845259
     1104.107702      586.4952286
     897.8064013      451.9803916
     1023.967145      37.45680501
     1282.293387      703.7663458
     1179.487226      313.3541061
     1210.150633      275.8911857
     949.5297892      703.0199236
     1040.562377       506.553523
     1387.566252      313.1429635
     1000.113187      759.5109648
      1030.18003      660.0339859
     1068.492153      567.3942719
     828.9305676       489.724754
     818.6078414      734.9760647
     1319.919675      447.7507638
     908.7051039      453.5918279
     907.6756059      930.7663189
     1147.152032       372.516279
     656.2568908      843.4315646
     1171.525431      655.9714237
     759.5687948      136.7137129
     850.8201657      546.4886405
     913.3592381      467.0470333
     1245.429689      531.3219493
     908.3393544      638.4617621
     879.9886682      588.6097896
     900.2952418       447.384787
     844.7248089      576.8924305
     504.8879994      595.2874418
     874.1331287      562.8578191
     884.8438105      292.8248256
     1006.899404      649.2976459
     1167.550488      954.6471306
     1043.828224      488.0636545
